financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,scaffold_lr,scaffold_level,seed,default_scenario,capital_per_financier,borrower_count
Fin_rl_1,pure_rl,rl,5235305.939287143,5000000.0,5235305.939287319,235305.93928731885,0.0,0.0,7.0,0.0,934,934,121,0.1295503211991434,32797735.594172105,417032.4544016842,0.0127152819195172,0.0834064908803368,0,2258,1.0,1p00,436570,high_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5241998.913555633,5000000.0,5241998.913555233,241998.9135552328,0.0,0.0,11.0,0.0,1069,1069,243,0.2273152478952292,37264208.89479407,557042.9439676246,0.0149484709454128,0.1114085887935249,0,2258,1.0,1p00,436570,high_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5888363.514017395,5000000.0,5888363.5140174525,888363.5140174525,0.0,0.0,8.0,0.0,1461,1461,128,0.0876112251882272,51821541.9131924,373641.9103355125,0.0072101658218007,0.0747283820671025,0,2258,1.0,1p00,436570,high_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,4944119.499300126,5000000.0,4944119.499299727,-55880.50070027262,55880.50070027262,0.0111761001400545,22.0,0.0,210,210,78,0.3714285714285714,7368948.935055108,252126.72430918948,0.0342147471140406,0.0504253448618379,0,2258,1.0,1p00,436570,high_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5026047.807648468,5000000.0,5026047.807649924,26047.80764992442,0.0,0.0,7.0,0.0,660,660,270,0.4090909090909091,23129684.00930548,678001.3392956451,0.0293130394268626,0.135600267859129,0,2258,1.0,1p00,436570,high_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5487079.845583638,5000000.0,5487079.845584324,487079.8455843236,0.0,0.0,8.0,0.0,883,883,119,0.1347678369195923,30326117.8955417,349312.9385589761,0.0115185510971824,0.0698625877117952,0,2258,1.0,1p00,436570,high_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5288026.02890732,5000000.0,5288026.028906867,288026.0289068669,0.0,0.0,8.0,0.0,1143,1143,153,0.1338582677165354,40058621.46673396,490328.8363062073,0.0122402823250768,0.0980657672612414,0,2237,1.0,1p00,831197,high_default,5000000.0,50
Fin_rl_2,pure_rl,rl,4922661.305825845,5000000.0,4922661.305826263,-77338.69417373743,77338.69417373743,0.0154677388347474,8.0,0.0,790,790,351,0.4443037974683544,27750739.62219037,875445.3833700803,0.0315467405657918,0.175089076674016,0,2237,1.0,1p00,831197,high_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5114254.46050926,5000000.0,5114254.460509334,114254.46050933376,0.0,0.0,18.0,0.0,707,707,216,0.3055162659123055,24873891.179023106,515215.3250960688,0.0207130971743803,0.1030430650192137,0,2237,1.0,1p00,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5255761.005826181,5000000.0,5255761.005824634,255761.00582463387,0.0,0.0,9.0,0.0,1018,1018,150,0.1473477406679764,35870619.58261113,464759.4711387472,0.0129565498602105,0.0929518942277494,0,2237,1.0,1p00,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5424019.958242734,5000000.0,5424019.958242404,424019.9582424043,0.0,0.0,6.0,0.0,1249,1249,194,0.155324259407526,43912516.76993607,487853.9424637432,0.0111096784777716,0.0975707884927486,0,2237,1.0,1p00,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5197759.39601609,5000000.0,5197759.39601687,197759.3960168697,0.0,0.0,10.0,0.0,510,510,88,0.1725490196078431,17590149.98632378,234798.84597038617,0.013348314036716,0.0469597691940772,0,2237,1.0,1p00,831197,high_default,5000000.0,50
Fin_rl_1,pure_rl,rl,11152536.81579149,10000000.0,11152536.815788371,1152536.8157883715,0.0,0.0,6.0,0.0,1925,1925,0,0.0,67526416.74246001,0.0,0.0,0.0,0,2251,1.0,1p00,709098,none_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10093374.818254257,10000000.0,10093374.818253124,93374.81825312412,0.0,0.0,17.0,0.0,141,141,0,0.0,4987231.593921553,0.0,0.0,0.0,0,2251,1.0,1p00,709098,none_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10255100.975769203,10000000.0,10255100.975769518,255100.97576951797,0.0,0.0,11.0,0.0,419,419,0,0.0,14628797.83356108,0.0,0.0,0.0,0,2251,1.0,1p00,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,11198605.766080257,10000000.0,11198605.7660806,1198605.7660805993,0.0,0.0,6.0,0.0,2015,2015,0,0.0,70588063.39716808,0.0,0.0,0.0,0,2251,1.0,1p00,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,11169834.191151058,10000000.0,11169834.191153318,1169834.1911533177,0.0,0.0,6.0,0.0,1971,1971,0,0.0,68785007.87680608,0.0,0.0,0.0,0,2251,1.0,1p00,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10114978.788068715,10000000.0,10114978.788068227,114978.78806822748,0.0,0.0,13.0,0.0,181,181,0,0.0,6351038.449309517,0.0,0.0,0.0,0,2251,1.0,1p00,709098,none_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10744325.97518202,10000000.0,10744325.975181349,744325.9751813486,0.0,0.0,6.0,0.0,1266,1266,0,0.0,44397995.53647257,0.0,0.0,0.0,0,2248,1.0,1p00,436570,none_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10559209.392543191,10000000.0,10559209.392543994,559209.3925439939,0.0,0.0,6.0,0.0,946,946,0,0.0,32988473.98538875,0.0,0.0,0.0,0,2248,1.0,1p00,436570,none_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10769172.066218406,10000000.0,10769172.066215914,769172.0662159137,0.0,0.0,6.0,0.0,1299,1299,0,0.0,45218415.39099589,0.0,0.0,0.0,0,2248,1.0,1p00,436570,none_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10741069.99904689,10000000.0,10741069.999046909,741069.9990469068,0.0,0.0,6.0,0.0,1253,1253,0,0.0,43511389.80841927,0.0,0.0,0.0,0,2248,1.0,1p00,436570,none_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10754369.630456183,10000000.0,10754369.630455026,754369.6304550264,0.0,0.0,6.0,0.0,1278,1278,0,0.0,44575200.92818142,0.0,0.0,0.0,0,2248,1.0,1p00,436570,none_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10352983.004505437,10000000.0,10352983.004503611,352983.0045036115,0.0,0.0,13.0,0.0,581,581,0,0.0,20744385.01941912,0.0,0.0,0.0,0,2248,1.0,1p00,436570,none_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10624526.181895932,10000000.0,10624526.18189564,624526.1818956397,0.0,0.0,8.0,0.0,1065,1065,0,0.0,36922047.08947896,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10680663.736625146,10000000.0,10680663.736624952,680663.7366249524,0.0,0.0,6.0,0.0,1144,1144,0,0.0,39926140.52482128,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10683825.669210767,10000000.0,10683825.669210974,683825.6692109741,0.0,0.0,6.0,0.0,1134,1134,0,0.0,39946337.370529614,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10656890.110536564,10000000.0,10656890.110536857,656890.1105368547,0.0,0.0,6.0,0.0,1104,1104,0,0.0,38532013.531521015,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10687584.65253192,10000000.0,10687584.65253629,687584.6525362898,0.0,0.0,6.0,0.0,1153,1153,0,0.0,40382680.75211955,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10597962.934937363,10000000.0,10597962.934939569,597962.934939567,0.0,0.0,6.0,0.0,1023,1023,0,0.0,35340585.18814983,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10263028.95333675,10000000.0,10263028.953337649,263028.9533376489,0.0,0.0,6.0,0.0,509,509,82,0.1611001964636542,17969263.737355575,172085.46884944232,0.0095766566379512,0.0172085468849442,0,2266,1.0,1p00,709098,low_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10718017.642100498,10000000.0,10718017.642101862,718017.6421018615,0.0,0.0,6.0,0.0,1769,1769,335,0.1893725268513284,61707822.38265564,506934.4104816112,0.0082150753487631,0.0506934410481611,0,2266,1.0,1p00,709098,low_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10322765.928456957,10000000.0,10322765.92846073,322765.92846073024,0.0,0.0,14.0,0.0,428,428,28,0.0654205607476635,15197661.614410574,64076.32171450263,0.0042161961057051,0.0064076321714502,0,2266,1.0,1p00,709098,low_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10368407.828851156,10000000.0,10368407.828855775,368407.8288557772,0.0,0.0,10.0,0.0,532,532,30,0.056390977443609,18590470.48131697,37626.53041175872,0.0020239687021139,0.0037626530411758,0,2266,1.0,1p00,709098,low_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10958417.061251711,10000000.0,10958417.0612535,958417.0612534992,0.0,0.0,8.0,0.0,1890,1890,192,0.1015873015873015,66900325.536081016,301934.7746554952,0.0045132033698797,0.0301934774655495,0,2266,1.0,1p00,709098,low_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10900916.954528648,10000000.0,10900916.95453026,900916.9545302596,0.0,0.0,6.0,0.0,1427,1427,40,0.028030833917309,49962058.55031907,56373.34669935262,0.0011283231382985,0.0056373346699352,0,2266,1.0,1p00,709098,low_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10159038.541265016,10000000.0,10159038.541263595,159038.5412635971,0.0,0.0,9.0,0.0,466,466,107,0.2296137339055794,16325269.668631764,164451.46625901968,0.0100734303075559,0.0164451466259019,0,2251,1.0,1p00,436570,low_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10068630.25662467,10000000.0,10068630.25662526,68630.2566252593,0.0,0.0,8.0,0.0,263,263,95,0.3612167300380228,9111617.03751534,132595.2550162241,0.0145523296765314,0.0132595255016224,0,2251,1.0,1p00,436570,low_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10814023.881438354,10000000.0,10814023.881441094,814023.881441094,0.0,0.0,9.0,0.0,1490,1490,107,0.0718120805369127,52058578.23944941,180864.87959049977,0.0034742569948528,0.0180864879590499,0,2251,1.0,1p00,436570,low_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10479471.260673476,10000000.0,10479471.260672765,479471.26067276485,0.0,0.0,6.0,0.0,1136,1136,182,0.1602112676056338,39725321.68017446,311127.2589084632,0.0078319632352715,0.0311127258908463,0,2251,1.0,1p00,436570,low_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10275160.77758742,10000000.0,10275160.777586311,275160.77758631296,0.0,0.0,8.0,0.0,635,635,116,0.1826771653543307,22423755.80046765,199085.1921464989,0.0088783161000329,0.0199085192146498,0,2251,1.0,1p00,436570,low_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,11447443.61175175,10000000.0,11447443.611753363,1447443.6117533632,0.0,0.0,6.0,0.0,2530,2530,93,0.0367588932806324,88601508.658638,140405.56731471093,0.0015846859657397,0.014040556731471,0,2251,1.0,1p00,436570,low_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10503427.315299155,10000000.0,10503427.31529933,503427.3152993303,0.0,0.0,10.0,0.0,1030,1030,155,0.1504854368932038,36527455.68377956,297554.20206316566,0.0081460423808083,0.0297554202063165,0,2255,1.0,1p00,831197,low_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10248497.161151102,10000000.0,10248497.161148692,248497.1611486934,0.0,0.0,17.0,0.0,515,515,67,0.1300970873786407,17792268.792613856,95915.33426748669,0.0053908433705376,0.0095915334267486,0,2255,1.0,1p00,831197,low_default,10000000.0,50
Fin_rl_3,pure_rl,rl,11155483.28156064,10000000.0,11155483.281561468,1155483.2815614678,0.0,0.0,13.0,0.0,1592,1592,45,0.0282663316582914,55288355.38036567,88929.93708814164,0.0016084749939898,0.0088929937088141,0,2255,1.0,1p00,831197,low_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10762816.977026748,10000000.0,10762816.977026835,762816.977026837,0.0,0.0,7.0,0.0,1456,1456,103,0.0707417582417582,50983697.273077406,160374.092711548,0.0031455955783778,0.0160374092711548,0,2255,1.0,1p00,831197,low_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10438954.38479364,10000000.0,10438954.384795357,438954.3847953565,0.0,0.0,11.0,0.0,863,863,176,0.2039397450753186,30434483.15113888,249916.43237559477,0.008211620717674,0.0249916432375594,0,2255,1.0,1p00,831197,low_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10633357.458133413,10000000.0,10633357.458134398,633357.4581343979,0.0,0.0,18.0,0.0,982,982,63,0.0641547861507128,34397408.63262658,105530.42425067315,0.0030679760030113,0.0105530424250673,0,2255,1.0,1p00,831197,low_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10368922.193949107,10000000.0,10368922.19395042,368922.19395042025,0.0,0.0,20.0,0.0,322,322,45,0.139751552795031,11261503.251010824,115656.30946439646,0.010270059590314,0.0115656309464396,0,2250,1.0,1p00,709098,medium_default,10000000.0,50
Fin_rl_2,pure_rl,rl,11044852.28899253,10000000.0,11044852.288993957,1044852.2889939564,0.0,0.0,22.0,0.0,1338,1338,183,0.1367713004484305,46837541.38812417,421824.9414528681,0.0090061290356249,0.0421824941452868,0,2250,1.0,1p00,709098,medium_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10952051.98790063,10000000.0,10952051.987901924,952051.9879019242,0.0,0.0,23.0,0.0,1202,1202,103,0.0856905158069883,42075017.38108883,218166.526318678,0.0051851797075367,0.0218166526318678,0,2250,1.0,1p00,709098,medium_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10407746.601267586,10000000.0,10407746.601270683,407746.6012706831,0.0,0.0,19.0,0.0,538,538,91,0.1691449814126394,18705639.156568386,207535.5499431313,0.0110948120086159,0.0207535549943131,0,2250,1.0,1p00,709098,medium_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,11268549.45054249,10000000.0,11268549.450541884,1268549.4505418837,0.0,0.0,13.0,0.0,1680,1680,307,0.1827380952380952,58950319.58804599,630410.4459970692,0.0106939275376702,0.0630410445997069,0,2250,1.0,1p00,709098,medium_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10725722.457200604,10000000.0,10725722.45719695,725722.4571969509,0.0,0.0,20.0,0.0,724,724,62,0.0856353591160221,25333844.04178496,126426.13356861644,0.0049904046681621,0.0126426133568616,0,2250,1.0,1p00,709098,medium_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10688441.173520738,10000000.0,10688441.173524013,688441.1735240128,0.0,0.0,15.0,0.0,796,796,84,0.1055276381909547,27929924.220410448,227648.63565580876,0.0081507072435753,0.0227648635655808,0,2257,1.0,1p00,436570,medium_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10757366.700436002,10000000.0,10757366.70043505,757366.7004350498,0.0,0.0,14.0,0.0,1048,1048,202,0.1927480916030534,36729602.2145597,417571.7479124898,0.011368806704554,0.0417571747912489,0,2257,1.0,1p00,436570,medium_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10738643.370661246,10000000.0,10738643.370659592,738643.3706595916,0.0,0.0,20.0,0.0,619,619,44,0.0710823909531502,21669489.793520924,108347.10288734014,0.0049999840291456,0.010834710288734,0,2257,1.0,1p00,436570,medium_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10468844.289738031,10000000.0,10468844.289736556,468844.2897365559,0.0,0.0,21.0,0.0,762,762,90,0.1181102362204724,26218103.85261733,236265.62776200837,0.0090115451937391,0.0236265627762008,0,2257,1.0,1p00,436570,medium_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10835046.10960334,10000000.0,10835046.109603804,835046.1096038055,0.0,0.0,19.0,0.0,1612,1612,367,0.227667493796526,56698865.76668789,842969.7501004336,0.0148674887707489,0.0842969750100433,0,2257,1.0,1p00,436570,medium_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10971043.68118141,10000000.0,10971043.68118286,971043.6811828596,0.0,0.0,22.0,0.0,1065,1065,69,0.0647887323943662,36895199.127968535,151530.14162721258,0.0041070422496336,0.0151530141627212,0,2257,1.0,1p00,436570,medium_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10113078.785957186,10000000.0,10113078.785959022,113078.78595902212,0.0,0.0,22.0,0.0,362,362,102,0.281767955801105,12782415.49166578,246704.9523598652,0.019300339010316,0.0246704952359865,0,2258,1.0,1p00,831197,medium_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10244312.277820203,10000000.0,10244312.277820688,244312.2778206877,0.0,0.0,12.0,0.0,523,523,123,0.2351816443594646,18419640.96399275,293966.3232735986,0.015959394857275,0.0293966323273598,0,2258,1.0,1p00,831197,medium_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10894980.226942696,10000000.0,10894980.226943787,894980.226943789,0.0,0.0,13.0,0.0,1722,1722,280,0.1626016260162601,60319036.16781727,599996.9009360777,0.009947057165615,0.0599996900936077,0,2258,1.0,1p00,831197,medium_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10325144.476325592,10000000.0,10325144.476329254,325144.476329254,0.0,0.0,33.0,0.0,763,763,147,0.1926605504587156,26792928.537597317,350513.3798067233,0.0130823093606532,0.0350513379806723,0,2258,1.0,1p00,831197,medium_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10345637.172804268,10000000.0,10345637.17280439,345637.17280438915,0.0,0.0,15.0,0.0,900,900,241,0.2677777777777778,31622649.04907253,518181.5255943448,0.0163864047186629,0.0518181525594344,0,2258,1.0,1p00,831197,medium_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,11181421.929106548,10000000.0,11181421.929104865,1181421.9291048627,0.0,0.0,15.0,0.0,1781,1781,98,0.0550252667040988,62107793.92573637,194825.63766985785,0.003136895152045,0.0194825637669857,0,2258,1.0,1p00,831197,medium_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10276336.890612112,10000000.0,10276336.890612597,276336.89061259665,0.0,0.0,19.0,0.0,731,731,114,0.1559507523939808,25523724.143812835,388407.4965417854,0.0152175087911666,0.0388407496541785,0,2256,1.0,1p00,709098,high_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10209737.703512084,10000000.0,10209737.70351092,209737.70351092145,0.0,0.0,21.0,0.0,498,498,151,0.3032128514056225,17599527.421779845,357230.26016981003,0.0202977188880497,0.035723026016981,0,2256,1.0,1p00,709098,high_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10758932.848947613,10000000.0,10758932.848946786,758932.8489467856,0.0,0.0,13.0,0.0,1329,1329,248,0.1866064710308502,46268519.59123874,597552.6237139006,0.012914885304155,0.05975526237139,0,2256,1.0,1p00,709098,high_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10626794.967649372,10000000.0,10626794.967648176,626794.9676481746,0.0,0.0,11.0,0.0,1241,1241,135,0.1087832393231265,43007324.7685205,503211.1746665057,0.0117005923380482,0.0503211174666505,0,2256,1.0,1p00,709098,high_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10577937.441105846,10000000.0,10577937.441104935,577937.4411049355,0.0,0.0,12.0,0.0,1014,1014,171,0.1686390532544378,35344471.391256005,453863.97585340514,0.0128411589702169,0.0453863975853405,0,2256,1.0,1p00,709098,high_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10164466.80735096,10000000.0,10164466.807350978,164466.80735097826,0.0,0.0,11.0,0.0,303,303,47,0.1551155115511551,10472708.40353965,141730.7101694554,0.0135333387227273,0.0141730710169455,0,2256,1.0,1p00,709098,high_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10276215.782495303,10000000.0,10276215.782497467,276215.7824974675,0.0,0.0,8.0,0.0,1062,1062,132,0.1242937853107344,37267210.86721442,486368.8605960473,0.0130508521909249,0.0486368860596047,0,2270,1.0,1p00,436570,high_default,10000000.0,50
Fin_rl_2,pure_rl,rl,9958009.750822691,10000000.0,9958009.750821631,-41990.2491783686,41990.2491783686,0.0041990249178368,20.0,0.0,420,420,167,0.3976190476190476,14863151.17048794,410786.933909464,0.0276379436095029,0.0410786933909464,0,2270,1.0,1p00,436570,high_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10136443.363370856,10000000.0,10136443.363370774,136443.3633707743,0.0,0.0,10.0,0.0,830,830,268,0.3228915662650602,28976734.92775353,694636.4687026725,0.0239722132405386,0.0694636468702672,0,2270,1.0,1p00,436570,high_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10278072.960383551,10000000.0,10278072.96038527,278072.9603852704,0.0,0.0,8.0,0.0,748,748,77,0.1029411764705882,25747044.474001803,266858.1446438358,0.0103646127194636,0.0266858144643835,0,2270,1.0,1p00,436570,high_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10125470.035414126,10000000.0,10125470.035412606,125470.03541260584,0.0,0.0,9.0,0.0,648,648,191,0.294753086419753,22867149.736067276,445933.6232576813,0.019501058435557,0.0445933623257681,0,2270,1.0,1p00,436570,high_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10835971.315088306,10000000.0,10835971.315088367,835971.315088369,0.0,0.0,10.0,0.0,1509,1509,129,0.0854870775347912,52853591.59372545,364255.3036191672,0.006891779586506,0.0364255303619167,0,2270,1.0,1p00,436570,high_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10334067.682587547,10000000.0,10334067.682589505,334067.68258950487,0.0,0.0,17.0,0.0,655,655,124,0.1893129770992366,23134955.073986124,438745.7342664122,0.0189646244336024,0.0438745734266412,0,2262,1.0,1p00,831197,high_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10807981.22024395,10000000.0,10807981.220241869,807981.220241867,0.0,0.0,12.0,0.0,1234,1234,231,0.1871961102106969,42831214.692376025,615289.5593851882,0.0143654473449876,0.0615289559385188,0,2262,1.0,1p00,831197,high_default,10000000.0,50
Fin_rl_3,pure_rl,rl,11162380.312655523,10000000.0,11162380.312659232,1162380.312659232,0.0,0.0,13.0,0.0,901,901,50,0.0554938956714761,31582454.41795441,136043.73602282372,0.004307573256418,0.0136043736022823,0,2262,1.0,1p00,831197,high_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10895305.221897691,10000000.0,10895305.221899971,895305.2218999732,0.0,0.0,17.0,0.0,1332,1332,164,0.1231231231231231,46626152.44060539,512902.9669141162,0.0110003279289981,0.0512902966914116,0,2262,1.0,1p00,831197,high_default,10000000.0,50
