financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,non_iid_level,non_iid_tag,seed,default_scenario,capital_per_financier
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10474207.316987932,10000000.0,10474207.316984823,474207.316984823,0.0,0.0,6.0,0.0,808,808,0,0.0,28451190.930851657,0.0,0.0,0.0,0,2239,1.0,1p00,709098,none_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10481597.726625415,10000000.0,10481597.726627154,481597.7266271543,0.0,0.0,6.0,0.0,818,818,0,0.0,28525706.031751756,0.0,0.0,0.0,0,2239,1.0,1p00,709098,none_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10509509.222231533,10000000.0,10509509.222230524,509509.2222305238,0.0,0.0,6.0,0.0,869,869,0,0.0,30070276.299683396,0.0,0.0,0.0,0,2239,1.0,1p00,709098,none_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,10458711.450681698,10000000.0,10458711.450683055,458711.45068305545,0.0,0.0,6.0,0.0,780,780,0,0.0,26972807.395409107,0.0,0.0,0.0,0,2245,1.0,1p00,436570,none_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,10434748.516022993,10000000.0,10434748.516020196,434748.51602019556,0.0,0.0,6.0,0.0,744,744,0,0.0,25567216.050567802,0.0,0.0,0.0,0,2245,1.0,1p00,436570,none_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,10450711.33890007,10000000.0,10450711.33890703,450711.3389070295,0.0,0.0,6.0,0.0,771,771,0,0.0,26728986.76674165,0.0,0.0,0.0,0,2245,1.0,1p00,436570,none_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,10424700.926257676,10000000.0,10424700.92625817,424700.9262581691,0.0,0.0,7.0,0.0,719,719,0,0.0,25190242.873970658,0.0,0.0,0.0,0,2245,1.0,1p00,436570,none_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,10433882.123720532,10000000.0,10433882.123716772,433882.1237167716,0.0,0.0,7.0,0.0,728,728,0,0.0,25535005.97178814,0.0,0.0,0.0,0,2245,1.0,1p00,436570,none_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,10452337.840458341,10000000.0,10452337.840456583,452337.8404565826,0.0,0.0,6.0,0.0,770,770,0,0.0,27099046.527581207,0.0,0.0,0.0,0,2245,1.0,1p00,436570,none_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10420365.716213834,10000000.0,10420365.71621477,420365.71621477045,0.0,0.0,6.0,0.0,702,702,0,0.0,24963290.83910252,0.0,0.0,0.0,0,2245,1.0,1p00,436570,none_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10440095.938793192,10000000.0,10440095.938797677,440095.93879767694,0.0,0.0,6.0,0.0,742,742,0,0.0,25848599.991337754,0.0,0.0,0.0,0,2245,1.0,1p00,436570,none_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10413489.796007508,10000000.0,10413489.796006365,413489.79600636475,0.0,0.0,8.0,0.0,703,703,0,0.0,24364557.15511374,0.0,0.0,0.0,0,2245,1.0,1p00,436570,none_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,10432191.57065557,10000000.0,10432191.57065859,432191.57065859064,0.0,0.0,6.0,0.0,734,734,0,0.0,25648629.28848573,0.0,0.0,0.0,0,2243,1.0,1p00,831197,none_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,10409565.743289158,10000000.0,10409565.743289893,409565.7432898935,0.0,0.0,6.0,0.0,685,685,0,0.0,24228937.451543823,0.0,0.0,0.0,0,2243,1.0,1p00,831197,none_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,10413297.441540211,10000000.0,10413297.441538636,413297.44153863564,0.0,0.0,6.0,0.0,697,697,0,0.0,24427636.21579482,0.0,0.0,0.0,0,2243,1.0,1p00,831197,none_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,10474957.659611838,10000000.0,10474957.65961312,474957.65961311944,0.0,0.0,6.0,0.0,811,811,0,0.0,28329894.638501666,0.0,0.0,0.0,0,2243,1.0,1p00,831197,none_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,10436072.777789086,10000000.0,10436072.777790667,436072.7777906675,0.0,0.0,6.0,0.0,748,748,0,0.0,25890544.610447377,0.0,0.0,0.0,0,2243,1.0,1p00,831197,none_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,10438120.102934303,10000000.0,10438120.10293265,438120.1029326506,0.0,0.0,6.0,0.0,746,746,0,0.0,25795306.61664959,0.0,0.0,0.0,0,2243,1.0,1p00,831197,none_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10430591.71766339,10000000.0,10430591.717655106,430591.7176551055,0.0,0.0,7.0,0.0,736,736,0,0.0,25608870.86248656,0.0,0.0,0.0,0,2243,1.0,1p00,831197,none_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10430029.872120539,10000000.0,10430029.87212637,430029.87212637067,0.0,0.0,6.0,0.0,722,722,0,0.0,25381905.493904073,0.0,0.0,0.0,0,2243,1.0,1p00,831197,none_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10440272.445959872,10000000.0,10440272.445958365,440272.44595836475,0.0,0.0,6.0,0.0,744,744,0,0.0,25840029.21350309,0.0,0.0,0.0,0,2243,1.0,1p00,831197,none_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,10009775.433271294,10000000.0,10009775.433271106,9775.433271106333,0.0,0.0,7.0,0.0,58,58,32,0.5517241379310345,2006918.7038995512,48938.53491749056,0.024384911467714335,0.004893853491749056,0,2256,1.0,1p00,709098,low_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,9952392.212289298,10000000.0,9952392.212290244,-47607.78770975582,47607.78770975582,0.004760778770975582,8.0,0.0,141,141,129,0.9148936170212766,5098556.4505211655,185536.17751243577,0.03638994278340697,0.018553617751243576,0,2256,1.0,1p00,709098,low_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,11085773.702207306,10000000.0,11085773.702205187,1085773.7022051867,0.0,0.0,8.0,0.0,1122,1122,32,0.0285204991087344,39256446.22877107,50332.85314905805,0.0012821551104177402,0.005033285314905805,0,2256,1.0,1p00,709098,low_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,10012126.288641976,10000000.0,10012126.28864574,12126.288645740598,0.0,0.0,7.0,0.0,194,194,87,0.4484536082474227,6853287.700176601,152959.3915180447,0.022319125974253656,0.01529593915180447,0,2256,1.0,1p00,709098,low_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,10018177.492592465,10000000.0,10018177.492592553,18177.492592552677,0.0,0.0,12.0,0.0,170,170,117,0.6882352941176471,5912474.455132814,168916.21041716734,0.028569461348036035,0.016891621041716733,0,2256,1.0,1p00,709098,low_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,10286797.079146426,10000000.0,10286797.079146741,286797.07914674096,0.0,0.0,18.0,0.0,279,279,3,0.010752688172043012,9972141.742351634,6838.751772163298,0.000685785656567551,0.0006838751772163297,0,2256,1.0,1p00,709098,low_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,9976339.364348758,10000000.0,9976339.364348816,-23660.635651184246,23660.635651184246,0.0023660635651184246,6.0,0.0,216,216,119,0.5509259259259259,7373502.935892189,221360.5030684867,0.03002107749777443,0.02213605030684867,0,2256,1.0,1p00,709098,low_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,9972149.123275,10000000.0,9972149.123271361,-27850.876728639007,27850.876728639007,0.0027850876728639008,6.0,0.0,300,300,224,0.7466666666666667,10440357.024336703,430053.1059646206,0.0411914175887048,0.04300531059646206,0,2256,1.0,1p00,709098,low_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,14534272.365586283,10000000.0,14534272.365585115,4534272.365585115,0.0,0.0,15.0,0.0,4113,4113,10,0.0024313153415998056,144090828.74407262,21200.16992673224,0.00014713059888347917,0.002120016992673224,0,2256,1.0,1p00,709098,low_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,10018978.144952074,10000000.0,10018978.144950941,18978.144950941205,0.0,0.0,7.0,0.0,159,159,60,0.37735849056603776,5581794.976307135,120119.7557461547,0.02151991541359422,0.01201197557461547,0,2257,1.0,1p00,436570,low_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,10011719.92258743,10000000.0,10011719.922586333,11719.922586333007,0.0,0.0,10.0,0.0,195,195,108,0.5538461538461539,6762898.363476371,181054.22747977986,0.02677169132950144,0.018105422747977985,0,2257,1.0,1p00,436570,low_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,10523308.58866319,10000000.0,10523308.58866394,523308.5886639394,0.0,0.0,18.0,0.0,670,670,13,0.019402985074626865,23132282.278818388,15993.31286406119,0.0006913849948435844,0.001599331286406119,0,2257,1.0,1p00,436570,low_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,10012984.07306355,10000000.0,10012984.073061952,12984.073061952367,0.0,0.0,7.0,0.0,152,152,63,0.4144736842105263,5227986.028576589,126931.68520167029,0.02427927016404626,0.012693168520167029,0,2257,1.0,1p00,436570,low_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,10025898.46996946,10000000.0,10025898.46996958,25898.46996957995,0.0,0.0,9.0,0.0,147,147,68,0.46258503401360546,5115822.790906972,110750.95845340918,0.021648708913502925,0.011075095845340919,0,2257,1.0,1p00,436570,low_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,13380234.592900313,10000000.0,13380234.592899375,3380234.5928993747,0.0,0.0,8.0,0.0,3918,3918,35,0.008933129147524248,137230587.01259312,67690.64237343974,0.0004932620623945012,0.006769064237343974,0,2257,1.0,1p00,436570,low_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10014419.699648747,10000000.0,10014419.699646188,14419.699646187946,0.0,0.0,9.0,0.0,129,129,59,0.4573643410852713,4608142.352695168,115638.0594572006,0.025094289760724788,0.01156380594572006,0,2257,1.0,1p00,436570,low_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,9928438.059530912,10000000.0,9928438.059529332,-71561.94047066756,71561.94047066756,0.007156194047066755,8.0,0.0,339,339,270,0.7964601769911505,11775183.920025805,456661.89029193687,0.03878172038699979,0.045666189029193685,0,2257,1.0,1p00,436570,low_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10770997.986959163,10000000.0,10770997.986959709,770997.9869597089,0.0,0.0,11.0,0.0,806,806,22,0.02729528535980149,28166680.313946653,41237.16888971993,0.001464040789688001,0.004123716888971993,0,2257,1.0,1p00,436570,low_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,10046623.470138496,10000000.0,10046623.470138563,46623.47013856284,0.0,0.0,14.0,0.0,74,74,15,0.20270270270270271,2573507.450766219,26289.825647904356,0.010215562282548279,0.0026289825647904355,0,2261,1.0,1p00,831197,low_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,9945231.623927947,10000000.0,9945231.623931536,-54768.37606846355,54768.37606846355,0.005476837606846355,9.0,0.0,307,307,232,0.755700325732899,10653276.569520928,330386.17123438016,0.031012634383267255,0.033038617123438016,0,2261,1.0,1p00,831197,low_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,13628958.025822612,10000000.0,13628958.025825856,3628958.0258258563,0.0,0.0,16.0,0.0,3485,3485,13,0.0037302725968436155,121597991.77797048,27886.125724303303,0.00022933047920085258,0.0027886125724303303,0,2261,1.0,1p00,831197,low_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,10031242.399320094,10000000.0,10031242.399319766,31242.39931976609,0.0,0.0,8.0,0.0,117,117,44,0.37606837606837606,4152839.2763626687,76722.40469615949,0.01847468673609686,0.007672240469615949,0,2261,1.0,1p00,831197,low_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,9974129.253177227,10000000.0,9974129.253179418,-25870.746820582077,25870.746820582077,0.0025870746820582076,9.0,0.0,248,248,178,0.717741935483871,8607728.12693522,285551.7017733357,0.033173875564190984,0.02855517017733357,0,2261,1.0,1p00,831197,low_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,10643146.313042907,10000000.0,10643146.313040005,643146.313040005,0.0,0.0,18.0,0.0,806,806,12,0.01488833746898263,28254901.81479514,16711.50524949424,0.0005914550812823416,0.001671150524949424,0,2261,1.0,1p00,831197,low_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10012095.537548091,10000000.0,10012095.53754649,12095.537546489388,0.0,0.0,7.0,0.0,106,106,54,0.5094339622641509,3506235.637758312,91915.97004408052,0.026215000798647515,0.009191597004408051,0,2261,1.0,1p00,831197,low_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,9984658.736302827,10000000.0,9984658.736305086,-15341.263694914058,15341.263694914058,0.0015341263694914058,8.0,0.0,251,251,191,0.7609561752988048,8751641.197054328,313085.11225104646,0.03577444563842794,0.03130851122510465,0,2261,1.0,1p00,831197,low_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,11001182.758461017,10000000.0,11001182.758456726,1001182.7584567256,0.0,0.0,10.0,0.0,1228,1228,34,0.02768729641693811,42643740.665425815,59635.36705977883,0.0013984553448926043,0.005963536705977883,0,2261,1.0,1p00,831197,low_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,9940108.93430862,10000000.0,9940108.934308378,-59891.065691621974,59891.065691621974,0.0059891065691621975,8.0,0.0,116,116,57,0.49137931034482757,3976904.530640975,155261.30534878845,0.03904074240468737,0.015526130534878845,0,2248,1.0,1p00,709098,medium_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,9910962.839179529,10000000.0,9910962.839181855,-89037.16081814468,89037.16081814468,0.008903716081814467,9.0,0.0,247,247,185,0.7489878542510121,8383798.066578228,374243.89376472717,0.044638944162627175,0.037424389376472716,0,2248,1.0,1p00,709098,medium_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,11332224.232244624,10000000.0,11332224.232247703,1332224.2322477028,0.0,0.0,6.0,0.0,1992,1992,19,0.009538152610441768,69757561.08359492,47834.78815101042,0.0006857290795142186,0.004783478815101042,0,2248,1.0,1p00,709098,medium_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,9917221.223899346,10000000.0,9917221.223899707,-82778.7761002928,82778.7761002928,0.00827787761002928,9.0,0.0,88,88,59,0.6704545454545454,3144585.037479054,189473.95584097612,0.06025404102058353,0.018947395584097613,0,2248,1.0,1p00,709098,medium_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,9801597.908472896,10000000.0,9801597.908472382,-198402.09152761847,198402.09152761847,0.019840209152761846,9.0,0.0,367,367,332,0.9046321525885559,13009758.872197634,670922.1867738329,0.05157068577247961,0.06709221867738328,0,2248,1.0,1p00,709098,medium_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,10728951.493814765,10000000.0,10728951.493817315,728951.4938173145,0.0,0.0,6.0,0.0,1192,1192,33,0.027684563758389263,41731219.96979546,75823.36910448734,0.001816945901877955,0.007582336910448734,0,2248,1.0,1p00,709098,medium_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,9919546.002585735,10000000.0,9919546.002585668,-80453.99741433188,80453.99741433188,0.008045399741433189,10.0,0.0,97,97,55,0.5670103092783505,3359688.899512857,167813.29619578324,0.0499490581464598,0.016781329619578324,0,2248,1.0,1p00,709098,medium_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,9912668.726294896,10000000.0,9912668.726296304,-87331.2737036962,87331.2737036962,0.00873312737036962,8.0,0.0,195,195,158,0.8102564102564103,6912936.274967643,338306.9463931749,0.04893824171621752,0.03383069463931749,0,2248,1.0,1p00,709098,medium_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,11067649.74604791,10000000.0,11067649.74605035,1067649.7460503504,0.0,0.0,13.0,0.0,1681,1681,23,0.013682331945270671,59251083.80505619,64541.5365319568,0.0010892887081071275,0.0064541536531956805,0,2248,1.0,1p00,709098,medium_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,9930368.032855077,10000000.0,9930368.032853518,-69631.96714648232,69631.96714648232,0.006963196714648232,9.0,0.0,100,100,60,0.6,3333090.5470288494,164415.29303440513,0.04932818077233653,0.016441529303440512,0,2233,1.0,1p00,436570,medium_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,9824741.576386685,10000000.0,9824741.576386984,-175258.42361301556,175258.42361301556,0.017525842361301558,6.0,0.0,326,326,291,0.8926380368098159,11351672.199414391,477571.23214018246,0.04207056227053661,0.047757123214018246,0,2233,1.0,1p00,436570,medium_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,11799974.964163218,10000000.0,11799974.964162191,1799974.9641621914,0.0,0.0,13.0,0.0,2608,2608,19,0.0072852760736196315,91741529.9585391,42679.21297172978,0.0004652114804605708,0.004267921297172978,0,2233,1.0,1p00,436570,medium_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,9986045.062944232,10000000.0,9986045.062944753,-13954.937055246904,13954.937055246904,0.0013954937055246904,8.0,0.0,117,117,42,0.358974358974359,4218922.975131149,111618.74343864438,0.026456691458126135,0.011161874343864437,0,2233,1.0,1p00,436570,medium_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,9868552.689164389,10000000.0,9868552.68916275,-131447.3108372502,131447.3108372502,0.01314473108372502,7.0,0.0,337,337,258,0.7655786350148368,11824613.225470787,561681.6149499266,0.04750105599564452,0.05616816149499266,0,2233,1.0,1p00,436570,medium_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,10361540.006109254,10000000.0,10361540.006108584,361540.0061085839,0.0,0.0,12.0,0.0,451,451,19,0.04212860310421286,15768979.78793271,45864.00659265043,0.0029084954898444407,0.004586400659265044,0,2233,1.0,1p00,436570,medium_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,9922098.839774076,10000000.0,9922098.839774318,-77901.16022568196,77901.16022568196,0.007790116022568196,11.0,0.0,93,93,61,0.6559139784946236,3247487.655207735,168617.13435978128,0.05192233266518613,0.01686171343597813,0,2233,1.0,1p00,436570,medium_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,9873883.99377494,10000000.0,9873883.993771343,-126116.00622865744,126116.00622865744,0.012611600622865744,9.0,0.0,240,240,212,0.8833333333333333,8591732.674166499,441763.55008832243,0.05141728296745206,0.04417635500883224,0,2233,1.0,1p00,436570,medium_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,11296484.667349886,10000000.0,11296484.667348841,1296484.6673488412,0.0,0.0,33.0,0.0,1747,1747,38,0.021751574127074985,61228730.57878451,97191.0457016781,0.0015873437973145629,0.00971910457016781,0,2233,1.0,1p00,436570,medium_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,9947776.87695828,10000000.0,9947776.876959227,-52223.123040772974,52223.123040772974,0.005222312304077298,10.0,0.0,137,137,60,0.43795620437956206,4709617.594169115,169942.6591813104,0.036084173668731206,0.016994265918131038,0,2248,1.0,1p00,831197,medium_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,9927793.366278324,10000000.0,9927793.366280334,-72206.63371966593,72206.63371966593,0.007220663371966593,9.0,0.0,282,282,206,0.7304964539007093,9790147.894077972,396467.94296075735,0.04049662448925614,0.03964679429607573,0,2248,1.0,1p00,831197,medium_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,10549473.02903582,10000000.0,10549473.029035024,549473.0290350243,0.0,0.0,15.0,0.0,674,674,26,0.03857566765578635,23980681.332461137,54356.89783574519,0.0022666953070330695,0.005435689783574519,0,2248,1.0,1p00,831197,medium_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,9926519.216283653,10000000.0,9926519.216284433,-73480.78371556662,73480.78371556662,0.007348078371556662,9.0,0.0,153,153,80,0.5228758169934641,5514354.610784393,233782.87273398574,0.042395328054669876,0.023378287273398576,0,2248,1.0,1p00,831197,medium_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,9918139.306883613,10000000.0,9918139.306882214,-81860.6931177862,81860.6931177862,0.00818606931177862,9.0,0.0,261,261,185,0.7088122605363985,9102970.47662463,378855.17531384545,0.041618851372384594,0.03788551753138455,0,2248,1.0,1p00,831197,medium_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,12894080.645388415,10000000.0,12894080.645387454,2894080.645387454,0.0,0.0,10.0,0.0,3465,3465,31,0.008946608946608947,121774642.25175875,84208.91220494911,0.0006915143468937837,0.008420891220494912,0,2248,1.0,1p00,831197,medium_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,9932429.533222046,10000000.0,9932429.533220777,-67570.46677922271,67570.46677922271,0.006757046677922271,9.0,0.0,152,152,86,0.5657894736842105,5394691.856434251,233170.11008280056,0.043222136924224594,0.023317011008280056,0,2248,1.0,1p00,831197,medium_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,9870292.032457463,10000000.0,9870292.03245837,-129707.96754162945,129707.96754162945,0.012970796754162945,16.0,0.0,282,282,253,0.8971631205673759,9859886.441562518,544290.6591496958,0.05520252818078509,0.05442906591496958,0,2248,1.0,1p00,831197,medium_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10399761.985436592,10000000.0,10399761.98543543,399761.98543542996,0.0,0.0,17.0,0.0,581,581,26,0.04475043029259897,20148757.193181615,58760.088622001625,0.002916313302037615,0.005876008862200162,0,2248,1.0,1p00,831197,medium_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,9859548.610806722,10000000.0,9859548.610807648,-140451.38919235207,140451.38919235207,0.014045138919235207,11.0,0.0,144,144,78,0.5416666666666666,5087540.01545573,310689.58516764094,0.0610687255970035,0.031068958516764094,0,2258,1.0,1p00,709098,high_default,10000000.0
